"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","웹사이트","운영시간","운영요일","휴무일","교통정보"
"29796","ko","푸른수목원","https://korean.visitseoul.net/nature/푸른수목원/KOP029796?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP029796","152-140 서울 구로구 항동 31 ","08361 서울 구로구 연동로 240 (항동, 푸른수목원) ","02-2686-3200","http://parks.seoul.go.kr/pureun","5:00~22:00 (축제 기간 및 행사 기간에 따라 변동될 수 있음)","매일","연중무휴","1호선 역곡역 1번 출구 1, 7호선 온수역 2, 4번 출구"
"27387","ja","マンウサン(忘憂山)思索の道","https://japanese.visitseoul.net/nature/mangusan-mountain-thinking-path-jp/JPP027296?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP027296","131-800 ソウル市中浪?忘憂洞 山57-1","02178 ソウル市チュンナン(中浪)?マンウロ570 マンウ(忘憂)墓地管理事務所","","","","","","キョンイ·チュンアン線「ヤンウォン」?2番出口"
"1792","en","Dosan Park","https://english.visitseoul.net/nature/Dosan-Park/ENP001789?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP001789","135-120 649-9, Sinsa-dong, Gangnam-gu, Seoul ","06020 20, Dosan-daero 45-gil, Gangnam-gu, Seoul ","+82-2-3423-6245","","Dosan Memorial Hall: Open daily 10:00 - 17:00 KST","","","Subway Line 3, Apgujeong Station, Exits 2 & 3  "
"2429","ko","양재천&탄천","https://korean.visitseoul.net/nature/양재천탄천/KOP002429?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP002429","135-090 서울특별시 서초구 대치동 양재천 , 서울특별시 송파구 삼전동 탄천 ","  ","02-2155-7153","http://www.seocho.go.kr/site/seocho/04/10405011000002015070703.jsp","","","","3호선 매봉 3번, 4번 출구 도보 5분 3호선 도곡 3번, 4번 출구 도보 5분"
"37139","zh-TW","一字山香草天文公園","https://tchinese.visitseoul.net/nature/一字山香草天文公園/TCP037130?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP037130"," 首爾江東區遁村洞山86 ","134-060 首爾江東區遁村洞山86 ","","http://cafe.daum.net/herbparks/","","","",""
"15873","ko","서울 둘레길 코스 안내","https://korean.visitseoul.net/nature/서울-둘레길-코스-안내/KOP015873?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP015873"," 서울 도봉구 도봉동 4-1 ","01318 서울 도봉구 마들로 916 (도봉동, 방문자센터) ","02-779-7902~4","http://gil.seoul.go.kr/walk/index.jsp","","","",""
"28396","zh-TW","社稷公園","https://tchinese.visitseoul.net/nature/社稷公園/TCP028280?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP028280","110-054 首爾市鍾路區社稷洞1-28 ","03027 首爾市鍾路區社稷路9街5 (社稷洞) ","+82-2-2148-2835","https://tchinese.seoul.go.kr/服務/文化/公園綠地/?pidx=4","","","全年無休","地鐵3號線景福宮站1號出口"
"22389","zh-TW","忘憂里公園","https://tchinese.visitseoul.net/nature/忘憂里公園/TCP002100?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP002100","  ","02178 首爾市中浪區忘憂路91巷2 ","+82-2-2094-6824","http://www.jungnang.go.kr/portal/main/contents.do?menuNo=200601","24小時","","","京義中央線養源站2號出口"
"1854","zh-CN","?童大公?","https://chinese.visitseoul.net/nature/?童大公?/CNP001852?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP001852","147-847 首?市?津?陵洞18 ","147-847 首?市?津?陵洞路216 ","+82-2-450-9311","http://www.sisul.or.kr/open_content/childrenpark/","05:00~22:00 10:00~17:00（?物??放?? / 依季??天?可能有所??）","每日","","5?? 峨嵯山站3?或4?出口出??到（后?） 7?? ?童大公?站1?或2?出口出??到（正?） 2?? 建大入口站3?出口出?，步行10~15分?"
"29277","ja","ノッサピョン?地下芸術庭園","https://japanese.visitseoul.net/nature/noksapyeong-station-underground-art-garden-jp/JPP029239?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP029239","140-024 ソウル市龍山?龍山洞4街4 ","04353 ソウル市ヨンサン(龍山)?ノッサピョンデロ地下195 (龍山洞4街)","+82-2-794-5579","","","","","地下?6?線「ノッサピョン」?"
"21835","zh-TW","花?路落葉街","https://tchinese.visitseoul.net/nature/花?路落葉街/TCP008020?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP008020","139-240 首爾市蘆原區孔陵洞 陸軍士官學校一帶","01805 首爾市蘆原區孔陵洞陸軍士官學校一帶 ","+82-2-120","","","","","6號線花?台站4號出口步行10分鐘"
"23769","ja","カンソ(江西)?地生態公園","https://japanese.visitseoul.net/nature/gangseo-wetland-eco-park-jp/JPP001411?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP001411"," ソウル市江西?傍花洞 47","07518 ソウル市カンソ(江西)?ヤンチョンロ27ギル279-23 (傍花洞)","+82-2-3780-0621","","?育プログラムにより異なる ウェブサイトでプログラム?照のこと","","","地下?5?線「パンファ」?1番、2番出口徒?25分  "
"24100","zh-CN","雨씉公?","https://chinese.visitseoul.net/nature/雨씉公?/CNP001562?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP001562","157-701 首?市江西?禾谷洞 980-16   ","07658 首?市江西?禾谷路302 (江西??) ","+82-02-2600-4185","","24:00 ~ 23:59  24小??放 ","周一~周日","",""
"35088","zh-CN","?芝川公?","https://chinese.visitseoul.net/nature/?芝川公?/CNP035072?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP035072"," 首?市麻浦?上岩洞1538 ","03900 首?市麻浦?世界杯路 365 ?芝川公?停??","","","","","",""
"4067","zh-CN","吉洞自然生?公?","https://chinese.visitseoul.net/nature/吉洞生?公?/CNP004063?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP004063","134-060 首?市江??遁村洞 558-","134-060 首?特?市江南?吉洞3?（千?大道1291?） ","+82-2-472-2770","","周二-周日 09:00-16:00 (KST)","","???? 每周一定期歇?","5?? 千?站 6?出口，341?，370?巴士 5?? 江?站4?出口出?，乘坐?往河南市方向的公交?，?需10分? 2?? 쒧室站7?出口出?，乘坐30-3路（京畿城市型）公交?，?需20分?"
"38835","ja","ウンボンサン(鷹峰山) 八角亭 ","https://japanese.visitseoul.net/nature/ウンボンサン鷹峰山-八角亭/JPP038785?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP038785"," ソウル市ソンドン(城東)?クムホ洞4ガ1539 ","04743 ソウル市ソンドン(城東)?トッソダンロ362 (鷹峰山 八角亭 公衆トイレ) ","+82-2-2286-6061","","00:00-24:00","?日","","京義中央線「ウンボン」?1番出口から895m"
"39385","zh-CN","仁王山夜景","https://chinese.visitseoul.net/nature/仁王山夜景?/CNP039306?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP039306"," 首?市?路?毋岳洞山2-7 ","03023 首?市?路??一路18na街3 ","+82-2-2148-1114","","","매일","","3??毋岳?站1?出口步行792米"
"2029","ko","홍릉시험림(홍릉숲)","https://korean.visitseoul.net/nature/홍릉숲/KOP002029?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP002029"," 서울 동대문구 청량리동 207 ","02455 서울 동대문구 회기로 57 (청량리동, 국립산림과학원) ","02-961-2777","http://nifos.forest.go.kr/kfsweb/kfi/kfs/cms/cmsView.do?cmsId=FC_001635&mn=UKFR_02_05_02_01","평일 10:30 - 15:30 3월~11월(화~금)-숲해설(10:30, 13:30, 15:30) 주말 09:00 - 18:00 3월~10월(하절기)-자유관람 주말 09:00 - 17:00 11월~2월(동절기)-자유관람 주말 10:30 - 14:00 3월~11월-숲해설(10:30, 14:00)","화~일","-월요일 -5월 1일 -법정공휴일(단, 토요일 또는 일요일이 법정공휴일인 경우엔 휴무)","6호선 고려대역 3번 출구 도보 약 15분    1호선 청량리역 2번 출구 도보 약 20분 "
"3165","ko","수락산","https://korean.visitseoul.net/nature/수락산/KOP003165?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP003165","139-200 서울 노원구 상계동 일대","139-200 서울특별시 노원구 상계동 일대 ","02-950-3900","","","","","4호선 당고개 도보 15분 7호선 수락산 1번출구(수락골), 3번출구(노원골)"
"1579","ko","탑골공원","https://korean.visitseoul.net/nature/탑골공원/KOP001577?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP001577","110-122 서울 종로구 종로2가 38-1","110-122 서울특별시 종로구 종로 99 (종로2가) ","02-731-0534","http://parks.seoul.go.kr/parks/detailView.do?pIdx=60","09:00~18:00","월~일","","1호선 종로3가 1번 출구 도보 10분 1호선 종각 3번 출구 도보 10분 "
"1577","ja","タプコル公園","https://japanese.visitseoul.net/nature/tapgol-park-jp/JPP001577?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP001577","110-122 ソウル市鍾路?鐘路2街38-1 ","110-122 ソウル市チョンノ(鐘路)?チョンロ99 (鐘路2街)","+82-2-731-0534","http://japanese.seoul.go.kr/%E7%94%9F%E6%B4%BB%E6%83%85%E5%A0%B1/%E8%87%AA%E7%84%B6%E5%90%8D%E6%89%80%E5%85%AC%E5%9C%92/%E5%85%AC%E5%9C%92/?pidx=3","9:00?18:00 ","","","地下?1?線「チョンノサムガ」?1番出口から徒?10分 地下?1?線「チョンガク」?3番出口から徒?10分"
"39744","zh-TW","孝昌公園","https://tchinese.visitseoul.net/nature/孝昌公園/TCP039707?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP039707"," 首爾龍山區孝昌洞255 ","04311 首爾龍山區孝昌園路口77-18（孝昌公園） ","","","","每日","","京義中央、6號線孝昌公園站1號出口步行664米"
"39737","en","Seoripul Park","https://english.visitseoul.net/nature/Seoripul-Park/ENP039706?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP039706","137-070 1005-6, Seocho-dong, Seocho-gu, Seoul ","  ","+82-2-2155-6861","","","Daily","","Subway Line 7, Naebang Station, Exit 1 (12 mins on foot)"
"22796","zh-TW","雨裝公園","https://tchinese.visitseoul.net/nature/雨裝公園/TCP001562?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP001562","157-701 首爾市江西區禾谷洞 980-16 ","07658 首爾市江西區禾谷路302 (江西區廳) ","+82-2-2600-4185","","24小時開放","週一~週日","",""
"24035","en","Godeok Riverside Ecological Park","https://english.visitseoul.net/nature/Godeok-Riverside-Ecological-Park/ENP002130?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP002130","134-080 374-1, Godeok-dong, Gangdong-gu, Seoul "," 374-1, Godeok-dong, Gangdong-gu, Seoul ","+82-2-426-0755","","","","","Subway Line 5, Sangil-dong Station, Exit 1"
"23947","en","Suraksan Mountain","https://english.visitseoul.net/nature/Suraksan-Mountain/ENP003165?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP003165","139-200 Sanggye-dong, Nowon, Seoul ","139-200 Sanggye-dong, Nowon, Seoul ","+82-2-2116-3953","","","","","Subway Line 4, Danggogae Station, Exits 3 & 4 (15 mins on foot) Subway Line 7, Suraksan Station, Exit 1 (Surakgol Valley) & Exit 3 (Nowongol Valley)"
"38895","ja","ワ?ルドカップ公園ドッグラン","https://japanese.visitseoul.net/nature/ワ?ルドカップ公園ドッグラン/JPP038861?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP038861"," ソウル市麻浦?上岩洞1535 ","03901 ソウル市マポ(麻浦)?チュンサンロ32 (上岩洞)","+82-2-2124-2835","http://animal.seoul.go.kr/animalplay","","","","地下?6?線「ワ?ルドカップキョンギジャン」?1番出口から755m"
"38891","zh-CN","世界杯公??物游??","https://chinese.visitseoul.net/nature/世界杯公??物游??/CNP038861?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP038861"," 首?市麻浦?上岩洞1535 ","03901 首?市麻浦??山路32（上岩洞，??中心） ","+82-2-2124-2835","http://animal.seoul.go.kr/animalplay","","","","6??世界杯?育?站面?出口步行755米 "
"12314","zh-CN","?代苑西公?","https://chinese.visitseoul.net/nature/?代苑西公?/CNP012311?utm_source=seoulopendata&utm_medium=nature&utm_content=CNP012311"," 首?特?市?路?苑西洞181 "," 首?市?路?昌德?街19 ","+82-2-731-0120","","","","","3?? 安?站3?出口400米"
"36975","ja","サルゴジギル","https://japanese.visitseoul.net/nature/サルゴジギル/JPP036971?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP036971"," ソウル市城東?聖水洞2街284-108 ","04792 ソウル市ソンドン(城東)?クァンナルロ200 ","","","","","","地下?2?線「ヨンダプ」?2番出口から357m"
"36971","ko","살곶이길","https://korean.visitseoul.net/nature/살곶이길/KOP036971?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP036971"," 서울 성동구 성수동2가 284-108 광나룻길","04792 서울 성동구 광나루로 200 ","","","","","","2호선 용답역 2번 출구에서 357m"
"38812","zh-TW","鷹峰山夜景","https://tchinese.visitseoul.net/nature/鷹峰山夜景/TCP038786?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP038786"," 首爾市城東區金湖洞4街1539 ","04743 首爾城東區讀書堂路362（鷹峰山八角亭公?洗手間） ","+82-2-2286-6061","","00:00 ~ 24:00","每日","","京義?中央線鷹峰站1號出口步行895米"
"29873","en","Jamwon Hangang Park","https://english.visitseoul.net/nature/Jamwon-Hangang-Park/ENP002909?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP002909","137-030 121, Jamwon-dong, Seocho-gu, Seoul ","06513 221-124, Jamwon-ro, Seocho-gu, Seoul ","+82-2-3780-0531","https://hangang.seoul.go.kr/archives/46678","","","","* Subway Line 3, Apgujeong Station, Exit 1 * Subway Line 3, Sinsa Station, Exit 5"
"29840","ja","サムチョンサゲゴク(三千寺?谷)","https://japanese.visitseoul.net/nature/samcheonsa-valley-jp/JPP029802?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP029802","122-200 ソウル市恩平?津寬洞山25-2 ","03308 ソウル市ウンピョン(恩平)?ヨンソロ54ギル127 (津寬洞)サムチョンサゲゴク(三千寺?谷)","","","","","","地下?3?線/6?線「ヨンシンネ」?2番出口 地下?3?線「クパバル」?2番出口"
"2130","ko","고덕 수변생태공원","https://korean.visitseoul.net/nature/고덕-수변생태공원/KOP002130?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP002130","134-080 서울 강동구 고덕동 374-1 일대"," 서울특별시 강동구 고덕동 374-1 일대 ","02-426-0755","http://hangang.seoul.go.kr/archives/352","","","","5호선 상일동역 1번 출구  "
"2120","zh-TW","世界盃公園","https://tchinese.visitseoul.net/nature/世界盃公園-월드컵공원/TCP002116?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP002116","121-250 首爾市麻浦區城山洞 390-1","121-250 首爾市麻浦區世界杯路243-48 ","+82-2-2-300-5500","http://parks.seoul.go.kr/template/sub/worldcuppark.do","和平公園、蘭芝川公園、蘭芝漢江公園24小時開放","","","地鐵6號線世界盃體育場站1號出口步行5至10分鐘 地鐵6號線麻浦區廳站8號出口步行10至15分鐘  "
"3831","en","Haneul Park","https://english.visitseoul.net/nature/Haneul-Park/ENP003830?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP003830","03900 482, Sangam-dong, Mapo-gu, Seoul ","03900 95, Haneulgongwon-ro, Mapo-gu, Seoul ","+82-2-300-5501","http://parks.seoul.go.kr/template/sub/worldcuppark.do","Daily 05:00 - 22:00 (KST)","","","Subway Line 6, World Cup Stadium Station, Exit 1 (25 mins on foot) "
"35622","ko","화랑대 철도공원","https://korean.visitseoul.net/nature/화랑대철도공원/KOP035622?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP035622"," 서울 노원구 공릉동 29-4 ","01802 서울 노원구 화랑로 608 (공릉동) 화랑대 철도공원","","","24시간 운영","","연중무휴","6호선 화랑대역 4번 출구"
"4928","ko","서서울호수공원","https://korean.visitseoul.net/nature/서서울호수공원/KOP004924?utm_source=seoulopendata&utm_medium=nature&utm_content=KOP004924","158-829 서울 양천구 신월동 149-20 공원관리사무소","07916 서울 양천구 남부순환로64길 20 (신월동, 공원관리사무소) ","02-2604-3004","http://parks.seoul.go.kr/template/sub/lakepark.do","","월~일","","5호선 화곡 7번 출구 나온 후 652, 6625, 6627번 버스 환승  5호선 까치산 4번 출구 나온 후 653번 버스 환승"
"11073","en","Hongik Cultural Park","https://english.visitseoul.net/nature/Hongdae-Playground/ENP011070?utm_source=seoulopendata&utm_medium=nature&utm_content=ENP011070"," 359, Seogyo-dong Mapo-gu, Seoul ","04040 19-3, Wausan-ro 21-gil, Mapo-gu, Seoul ","+82-2-120","http://www.freemarket.or.kr/","","","","Subway Line 6, Sangsu Station, Exit 2 (600 m on foot)"
"39384","zh-TW","仁王山夜景","https://tchinese.visitseoul.net/nature/仁王山夜景/TCP039306?utm_source=seoulopendata&utm_medium=nature&utm_content=TCP039306"," 首爾市鐘路區毋岳洞山2-7 ","03023 首爾市鐘路區統一路18na街3 ","+82-2-2148-1114","","","每日","","3號線毋岳嶺站1號出口步行792米"
"39375","ja","ヨンマサン(龍馬山)","https://japanese.visitseoul.net/nature/ヨンマサン龍馬山/JPP039305?utm_source=seoulopendata&utm_medium=nature&utm_content=JPP039305"," ソウル市チュンナン(中浪)?ミョンモク洞·山·1-4 ","02257 ソウル市チュンナン(中浪)?ヨンマサンロ250-12 (ヨンマ(龍馬)配水池、ヨンマ(龍馬)トルサン公園) ","+82-2-2094-2340","https://www.jungnang.go.kr/portal/main/contents.do?menuNo=200597","","?日","","地下?7?線「チュンゴク」?4番出口から636m "
